Date,Open,High,Low,Close,Volume
2020-04-27,4161.670175860006,4229.065644294985,4090.0624906478392,4178.51904296875,151103500
2020-04-28,4178.519102613872,4191.155753125809,4047.9403806571886,4069.00146484375,180488000
2020-04-29,4064.7890146786403,4085.85009765625,4043.7279317010307,4085.85009765625,121161000
2020-04-30,4111.124017770793,4422.828092888661,4111.124017770793,4355.4326171875,174081000
2020-05-04,4338.583165895893,4464.949665873443,4212.216665918343,4397.55419921875,114497500
2020-05-05,4397.554654239593,4498.647864681882,4380.705785832545,4452.3134765625,118643500
2020-05-06,4477.5874146533615,4523.92180934874,4464.950761554622,4511.28515625,86395500
2020-05-08,4502.859566774905,4549.193949594853,4338.583118595091,4418.615234375,123028000
2020-05-11,4418.615623063473,4486.011094911915,4418.615623063473,4460.73779296875,40615500
2020-05-12,4498.6473992007905,4498.6473992007905,4237.489965913853,4397.55419921875,118660000
2020-05-13,4347.00741881727,4355.431851799474,4283.82417145074,4304.88525390625,94973000
2020-05-14,4271.187288609946,4304.885018697599,4132.18415199838,4144.82080078125,131268000
2020-05-15,4144.821659482759,4208.004916487069,3942.6352370689656,4031.091796875,205790000
2020-05-18,4043.727947927597,4081.6378974394183,4001.6057818033514,4014.242431640625,139997500
2020-05-19,4077.426202757746,4178.519414396367,3942.63525390625,3942.63525390625,128504500
2020-05-20,3976.332482128804,4043.727947927597,3951.059182454256,4014.242431640625,119158000
2020-05-26,4022.6673787844256,4212.217150559608,4022.6673787844256,4186.94384765625,176076500
2020-05-27,4186.943173503588,4212.216472337614,4090.0621946398223,4182.73095703125,151753500
2020-05-28,4212.2169905276205,4481.798877921388,4212.2169905276205,4460.73779296875,229233000
2020-05-29,4460.7378070809245,4460.7378070809245,4372.28125,4372.28125,399414000
2020-06-02,4431.251763642724,4633.438155900187,4414.4028976212685,4515.49609375,181369500
2020-06-03,4557.618702185608,4869.32275390625,4549.19426835532,4869.32275390625,279673500
2020-06-04,4869.324098998813,5046.237258304997,4717.684248164939,4877.74853515625,236158500
2020-06-05,4877.747100163756,4932.505919077511,4705.04620974345,4822.98828125,88157500
2020-06-08,4848.26219999669,4991.477590787209,4848.26219999669,4970.41650390625,173557500
2020-06-09,5004.11414425872,5050.448534483338,4881.959842757456,4890.38427734375,100110000
2020-06-10,4886.1708984375,4940.9297102303335,4713.470030475485,4886.1708984375,115382500
2020-06-11,4844.049652529435,4894.596257599307,4721.89535694391,4785.07861328125,85187500
2020-06-12,4785.07922040344,4785.07922040344,4616.590515459657,4776.65478515625,96044000
2020-06-15,4785.078785511364,4810.352088955966,4633.43896484375,4633.43896484375,100844500
2020-06-16,4700.833831787109,4881.959149678549,4700.833831787109,4852.4736328125,91518500
2020-06-17,4886.172335964817,4886.172335964817,4785.079115220717,4818.77685546875,79800000
2020-06-18,4818.775745579678,4835.624611822964,4705.0458984375,4705.0458984375,68032000
2020-06-19,4717.683155829596,4759.805326863789,4671.348767691984,4696.6220703125,110071000
2020-06-22,4713.471108557085,4768.229932874549,4658.712284239621,4667.13671875,51590500
2020-06-23,4692.4095697912035,4768.229473073287,4650.287401301157,4734.53173828125,69954000
2020-06-24,4759.804777367714,4852.473542944785,4751.380344133435,4806.13916015625,57333000
2020-06-25,4801.927197052401,4839.837148608079,4751.380594978166,4822.98828125,51415000
2020-06-26,4818.776520288972,4852.474258193091,4751.381044480735,4755.59326171875,57467500
2020-06-29,4751.380692455948,4797.715078641245,4705.04630627065,4780.8662109375,48796500
2020-06-30,4801.927549179653,4835.625286366879,4768.229811992427,4797.71533203125,74474000
2020-07-01,4801.9265726023705,4886.1708984375,4780.865491143588,4886.1708984375,63959000
2020-07-02,4865.110458036094,4945.142578125,4852.47380749574,4945.142578125,75585500
2020-07-03,4945.142578125,4974.628096052491,4919.869277044293,4945.142578125,52219000
2020-07-06,4936.718596975043,4999.90185546875,4928.294162509214,4999.90185546875,67800000
2020-07-07,5004.113186691361,5050.447568049614,4970.415454794449,5046.2353515625,74168000
2020-07-08,5046.235817004788,5277.907745164441,5037.811383253528,5223.14892578125,106444500
2020-07-09,5231.573062884221,5256.846362704918,5079.933263960041,5138.904296875,93543500
2020-07-10,5138.90458826865,5256.84666078629,5122.0557207661295,5223.14892578125,67224000
2020-07-13,5248.422276695344,5256.846710526316,5172.602372216599,5202.087890625,86006000
2020-07-14,5202.0878414031,5223.14892578125,5147.32902201991,5223.14892578125,45616500
2020-07-15,5223.149025025406,5256.846760670732,5181.02685546875,5181.02685546875,61468000
2020-07-16,5181.0265046647455,5223.148671369337,5172.602071323827,5206.2998046875,66520500
2020-07-17,5168.390557981005,5206.30051317402,5088.358430351307,5155.75390625,73348000
2020-07-20,5155.753670857085,5189.451407267916,5105.207066240839,5172.6025390625,59794500
2020-07-21,5138.90458826865,5252.634443910661,5138.90458826865,5223.14892578125,84159500
2020-07-22,5231.5731047102545,5265.270838073928,5164.177637982909,5206.2998046875,44725500
2020-07-23,5206.30005827873,5235.7855764081405,5172.60232327369,5223.14892578125,84026500
2020-07-24,5223.148629610656,5223.148629610656,5138.904296875,5138.904296875,58366500
2020-07-27,5138.904296875,5172.602029969262,5054.659964139344,5138.904296875,41972500
2020-07-28,5155.753871513743,5223.1493469583675,5105.207264930275,5210.5126953125,65279000
2020-07-29,5210.512305722163,5210.512305722163,5138.904618416361,5168.39013671875,50262500
2020-07-30,5168.39012498122,5256.8466796875,5100.994654728816,5256.8466796875,80533500
2020-08-03,5239.9981313086255,5252.634782750689,4907.232976667644,5164.17822265625,137079000
2020-08-04,5185.239341551555,5239.998164817331,5164.178255680103,5231.57373046875,79357000
2020-08-05,5223.1491110999195,5239.997979200241,5138.904770598308,5227.361328125,49393000
2020-08-06,5235.785846941768,5303.18132043418,5210.512544382113,5273.69580078125,55258500
2020-08-07,5277.907488085305,5294.756354767142,5189.450938005663,5206.2998046875,43621000
2020-08-10,5206.30051317402,5223.149382148693,5143.117254518996,5155.75390625,37774500
2020-08-11,5172.602372216599,5223.148975202429,5164.177938385628,5202.087890625,38795500
2020-08-12,5202.088110195562,5273.69580078125,5189.451458915734,5273.69580078125,35612000
2020-08-13,5273.695817832341,5307.3935546875,5206.3003441220235,5307.3935546875,48581000
2020-08-14,5307.394018954918,5395.8505859375,5256.847409250585,5395.8505859375,57316000
2020-08-18,5395.850385557931,5412.6992548336775,5307.39382186026,5357.9404296875,81563500
2020-08-19,5357.940295468009,5400.062467602192,5315.818123333826,5332.6669921875,58793500
2020-08-24,5341.091359238915,5374.789096521179,5290.544753315518,5320.0302734375,66882500
2020-08-25,5324.2419051944225,5374.788505560192,5311.60525510298,5362.15185546875,49211000
2020-08-26,5379.001262676829,5383.213479797171,5311.605788751356,5341.09130859375,42983000
2020-08-27,5362.1522649591625,5560.12646484375,5341.091179865057,5560.12646484375,68326000
2020-08-28,5526.427756928406,5560.125487153579,5412.697917418446,5471.6689453125,52292500
2020-08-31,5475.880773779881,5509.578501618526,5286.3310546875,5286.3310546875,97032000
2020-09-01,5290.5440711273,5492.73046875,5256.846338190184,5492.73046875,67446000
2020-09-02,5492.731227539822,5526.4289651320905,5362.15249436978,5421.12353515625,66065000
2020-09-03,5446.396318359375,5475.8818359375,5307.393164062501,5475.8818359375,68208500
2020-09-04,5433.759608732122,5433.759608732122,5277.907588946782,5374.78857421875,80613500
2020-09-07,5336.879498635765,5357.940585844272,5223.149627709825,5294.75732421875,64249500
2020-09-08,5294.756736508485,5357.939991120757,5294.756736508485,5336.87890625,39649000
2020-09-09,5307.393469463071,5324.242337620096,5231.573562756455,5261.05908203125,49285000
2020-09-10,5239.99746530766,5239.99746530766,4894.595703125,4894.595703125,175735000
2020-09-11,4886.171378863251,5033.598963570333,4734.531577450254,4974.6279296875,403032500
2020-09-14,5054.661027892562,5151.542030927169,5042.024375322831,5096.783203125,138115000
2020-09-15,5088.358575085324,5138.905183447099,4936.71875,4936.71875,170087000
2020-09-16,4936.718583559783,4945.143018002717,4839.837587466032,4844.0498046875,158565500
2020-09-17,4844.049013934894,4932.505561145878,4772.441332859335,4848.26123046875,138796000
2020-09-18,4801.928077819716,4831.413601104574,4692.41041990453,4742.95703125,316912000
2020-09-21,4751.380537048394,4831.412656023501,4713.470585954923,4721.89501953125,112443000
2020-09-22,4650.287937213303,4688.197893223194,4574.468025193521,4591.31689453125,163442500
2020-09-23,4591.316975689714,4705.046845729735,4570.255888645265,4637.6513671875,100517000
2020-09-24,4574.467353757747,4662.923904797262,4540.769620028409,4587.10400390625,88618500
2020-09-25,4616.589781082887,4738.744072735628,4599.740913268716,4726.107421875,100705000
2020-09-28,4759.8050505014735,4797.715002231131,4633.438544735947,4646.0751953125,93522000
2020-09-29,4696.622410911955,4747.169019818631,4599.741410507493,4637.6513671875,117778500
2020-09-30,4688.19775615847,4688.19775615847,4566.04345703125,4566.04345703125,107377000
2020-10-01,4620.8019800374495,4692.40966796875,4616.589763100314,4692.40966796875,56893000
2020-10-02,4683.985758685286,4688.197976094176,4582.892540871934,4637.6513671875,66848000
2020-10-05,4646.075380629388,4683.98533387115,4599.7409933338995,4650.28759765625,58291000
2020-10-06,4742.956692023026,4814.564386307566,4717.683388157894,4801.927734375,141955500
2020-10-07,4717.682517919201,4848.26123046875,4700.833651783775,4848.26123046875,89937500
2020-10-08,4877.747187736538,4886.171621566826,4810.351717094237,4869.32275390625,77384500
2020-10-09,4844.049267789502,4865.1103515625,4818.775967261905,4865.1103515625,54250500
2020-10-12,4919.869209009394,4949.354726529142,4911.444775432323,4932.505859375,82918500
2020-10-13,4919.869209009394,4936.718076163535,4860.8981739698975,4932.505859375,48250500
2020-10-14,4919.869895391949,4970.41650390625,4894.596591134799,4970.41650390625,83117500
2020-10-15,4949.354567729715,4953.5667843831025,4852.473584701815,4873.53466796875,82067000
2020-10-16,4873.534716288249,4877.746932983398,4827.200332641602,4852.4736328125,89051500
2020-10-19,4844.049982620498,4970.41650390625,4810.352243610964,4970.41650390625,56871500
2020-10-20,4953.567536740956,4953.567536740956,4873.535408171161,4890.38427734375,74995500
2020-10-21,4936.718224548551,4940.9304414636945,4827.200584754812,4869.32275390625,77944000
2020-10-22,4835.624302936422,4886.1708984375,4806.138788894127,4886.1708984375,96872500
2020-10-23,4919.868981531628,4919.868981531628,4844.049082843641,4860.89794921875,66328000
2020-10-26,4822.988203578434,4915.656972555487,4822.988203578434,4898.80810546875,70452500
2020-10-27,4898.809625549843,4911.446279786,4848.263008605219,4877.74853515625,89482000
2020-11-02,4852.474387886598,4907.233213444346,4818.77664908183,4903.02099609375,151006500
2020-11-03,4919.869528597199,4966.203916280905,4915.657311535044,4961.99169921875,78152000
2020-11-04,4970.416473703286,5004.114212508054,4873.535474639578,4903.02099609375,78626000
2020-11-05,4970.416007685467,5206.300157202743,4970.416007685467,5181.02685546875,161090000
2020-11-06,5189.4514756944445,5307.3935546875,5105.207133556547,5307.3935546875,137303500
2020-11-09,5307.3939765438545,5391.638325377884,5235.786280034929,5294.75732421875,82739500
2020-11-10,5387.425032627435,5560.125913266782,5374.788382824556,5459.03271484375,191073500
2020-11-11,5509.580078125,5530.641164050555,5459.03347190367,5509.580078125,131383500
2020-11-12,5400.06286963347,5471.670567592728,5395.850652106455,5408.4873046875,83082500
2020-11-13,5408.487171728287,5433.7604762690735,5324.242823258999,5383.2138671875,82374500
2020-11-16,5463.244931444709,5463.244931444709,5379.000599425516,5459.03271484375,54905000
2020-11-17,5475.882708134542,5530.641535215887,5467.45827319895,5518.0048828125,119784000
2020-11-18,5518.004159680603,5539.0652442595365,5509.57972584903,5534.85302734375,99789000
2020-11-19,5492.730096726191,5593.823288690476,5488.517880394345,5572.76220703125,147346500
2020-11-20,5593.824200994319,5602.2486350319605,5518.0042946555395,5560.12646484375,68468500
2020-11-23,5560.12646484375,5568.550898881393,5518.0042946555395,5560.12646484375,75265500
2020-11-24,5560.126142421935,5560.126142421935,5513.791757901751,5530.640625,72349500
2020-11-25,5543.276883653471,5547.489100130411,5374.788224575858,5400.0615234375,170140500
2020-11-26,5349.515083218798,5467.457148045669,5307.392917209201,5459.03271484375,64339000
2020-11-27,5459.032602045811,5467.4570350736585,5374.788271767326,5379.00048828125,87361500
2020-11-30,5379.001141027901,5391.637792103143,5168.390289773872,5227.361328125,393091500
2020-12-01,5239.997229891517,5421.122536069439,5239.997229891517,5387.4248046875,114563500
2020-12-02,5442.1841993701555,5463.245283733043,5341.090994428295,5433.759765625,93897500
2020-12-03,5475.88279889464,5496.943886582696,5412.699535830471,5442.18505859375,98210000
2020-12-04,5442.184911116002,5446.397128539466,5357.940562646714,5383.2138671875,64995500
2020-12-07,5475.881602281442,5543.277068155675,5459.032735812883,5492.73046875,96636000
2020-12-08,5492.731311392527,5492.731311392527,5412.699183389108,5467.4580078125,70561500
2020-12-10,5568.5191681024235,5576.96912131654,5526.269402031844,5555.84423828125,151420500
2020-12-11,5576.969089295658,5729.068246276448,5572.744112712858,5691.04345703125,214160000
2020-12-14,5745.96777057368,5771.317628385034,5741.742794271788,5762.86767578125,179785500
2020-12-15,5771.318369442654,5830.468045264175,5581.19441144491,5737.5185546875,164024500
2020-12-16,5796.668190759892,5872.7177734375,5779.7682834982015,5872.7177734375,138674000
2020-12-17,5885.392339793056,5914.967175671413,5762.868019725576,5860.04248046875,91920000
2020-12-18,5860.042631620519,5860.042631620519,5707.943471751493,5745.96826171875,147238500
2020-12-21,5822.0175888486,5822.0175888486,5745.968012216325,5771.31787109375,93692500
2020-12-22,5695.267947517219,5762.86756707232,5669.918090184056,5674.14306640625,61790500
2020-12-23,5834.693414919261,5834.693414919261,5593.869718575744,5682.59423828125,76948000
2020-12-28,5737.5183127074115,5762.868172704646,5627.668919386062,5729.068359375,60234000
2020-12-29,5724.843508205146,5754.418345516907,5695.268670893385,5716.3935546875,34212500
2020-12-30,5745.968513432423,5745.968513432423,5661.468976470181,5720.61865234375,52675500
2021-01-04,5745.967646991588,5792.442385312843,5678.368027615215,5775.54248046875,47937000
2021-01-05,5796.668629892454,5991.017578125,5788.218675621474,5991.017578125,104831000
2021-01-06,5957.2171870781585,5978.34207072028,5813.567978311736,5868.49267578125,89753500
2021-01-07,5914.96692446608,5957.2166882122665,5838.917349722945,5885.39208984375,71360000
2021-01-08,5944.541867519947,5982.566655585107,5893.842150099735,5957.216796875,75033500
2021-01-11,6041.716632674225,6219.165652654867,6037.491656008019,6206.49072265625,169034500
2021-01-12,6206.490638434554,6236.065474696666,6050.16650390625,6050.16650390625,95235000
2021-01-13,6121.990120877041,6147.339976450031,5974.115963367934,6016.36572265625,76581500
2021-01-14,5957.2175376435625,5991.01735345998,5910.742790895989,5931.86767578125,89319500
2021-01-15,5995.242224358038,5999.467201260334,5779.768402340941,5876.94287109375,89853500
2021-01-18,5876.941517004806,6020.590698585082,5783.99204657051,6016.36572265625,86343000
2021-01-19,6016.3670718816065,6016.3670718816065,5919.192603726216,5995.2421875,73777000
2021-01-20,6054.391863768499,6164.241262552854,5974.1173031183935,5995.2421875,107216000
2021-01-21,6151.565332376325,6168.465237135601,5965.666380024293,5978.34130859375,66428000
2021-01-22,5978.3414299744,6050.1660266596045,5978.3414299744,5982.56640625,80829000
2021-01-25,6083.966717750533,6083.966717750533,5914.967642257463,5944.54248046875,76836500
2021-01-26,5876.942035932345,5914.966822649377,5762.86767578125,5762.86767578125,98658000
2021-01-27,5762.8684157538655,5855.817906330541,5665.693948332796,5737.5185546875,97920000
2021-01-28,5737.51876769135,5851.5931467249775,5737.51876769135,5830.46826171875,104627000
2021-01-29,5830.467305380917,5914.966831545858,5712.16796875,5712.16796875,132762500
2021-02-01,5712.167960158541,5847.367201819098,5572.743742196091,5762.86767578125,113129000
2021-02-02,5885.39249159869,5898.067421587775,5745.96826171875,5745.96826171875,86741000
2021-02-03,5914.966947115384,5914.966947115384,5767.0927734375,5767.0927734375,67291000
2021-02-04,5847.367073532094,5914.966692879286,5775.542477975702,5792.4423828125,80950500
2021-02-05,5805.11778911334,5872.717414022957,5792.442859442787,5843.142578125,51602000
2021-02-08,5957.217068534366,5961.442045178716,5813.567862626445,5847.36767578125,45604000
2021-02-09,5914.96728935351,5940.317149165025,5876.942499636237,5898.0673828125,75574000
2021-02-10,5957.217068534366,5957.217068534366,5830.467769203848,5847.36767578125,44984500
2021-02-11,5902.2923807543375,5902.2923807543375,5779.768057889716,5813.56787109375,36926000
2021-02-15,5771.318121696921,5822.017841653263,5678.368635110293,5745.96826171875,83922000
2021-02-16,5813.5678584293955,5868.492554766301,5771.31809201639,5864.267578125,47221000
2021-02-17,5822.018307716259,5881.167985733696,5788.218491706296,5830.46826171875,66011500
2021-02-18,5788.217918435645,5830.467684263642,5691.04345703125,5691.04345703125,91204000
2021-02-19,5729.067985920329,5788.217655391483,5712.168080357143,5767.0927734375,70487500
2021-02-22,5830.468045264175,5864.267860019329,5737.5185546875,5737.5185546875,68913000
2021-02-23,5762.867797046703,5783.992679000687,5724.8430095295325,5767.0927734375,58360000
2021-02-24,5767.093780857923,5775.54373511559,5682.59423828125,5682.59423828125,71869000
2021-02-25,5695.26868504148,5720.618545657392,5644.568963809657,5665.69384765625,78688000
2021-02-26,5665.693480535698,5754.417986942297,5614.99376258907,5669.91845703125,173631500
2021-03-01,5771.317715495254,5952.99169921875,5745.967857301278,5952.99169921875,205539000
2021-03-02,6016.366597246971,6050.166409591055,5914.967160214718,5927.64208984375,81446500
2021-03-03,5969.890995744978,5986.790899483817,5914.96630859375,5914.96630859375,84470000
2021-03-04,5834.693291073753,5914.967854817708,5678.369140625,5678.369140625,120802500
2021-03-05,5678.368635110293,5851.592678294462,5678.368635110293,5745.96826171875,111871500
2021-03-08,5872.718084426153,5872.718084426153,5678.369140625,5678.369140625,90883000
2021-03-09,5661.468399590746,5674.143328843561,5576.968871238645,5581.19384765625,135582000
2021-03-10,5678.368777964206,5678.368777964206,5593.8692425778345,5665.69384765625,50302000
2021-03-12,5809.343043381606,5813.568020140428,5674.14378709927,5716.3935546875,74328000
2021-03-15,5758.643845531696,5762.868822674419,5631.89453125,5631.89453125,57416000
2021-03-16,5669.918349056604,5669.918349056604,5593.868773584906,5598.09375,70755500
2021-03-17,5619.2192486230615,5631.894179259054,5581.194456715087,5585.41943359375,71474500
2021-03-18,5593.8692425778345,5678.368777964206,5585.419289039197,5665.69384765625,70067500
2021-03-19,5720.617921366495,5720.617921366495,5598.09360842733,5712.16796875,125853000
2021-03-22,5610.769047394259,5644.568860932779,5585.41918724037,5593.869140625,67523500
2021-03-23,5678.368811881188,5678.368811881188,5538.944577660891,5547.39453125,127762500
2021-03-24,5505.143682444318,5534.718514199582,5424.869139108599,5441.76904296875,152050000
2021-03-25,5407.969976452119,5441.769788804945,5348.820304834674,5382.6201171875,119101500
2021-03-26,5382.619744982463,5445.994388761691,5323.470077455183,5420.64453125,134467500
2021-03-29,5416.419685411753,5505.1441888389345,5374.169921875,5374.169921875,113370500
2021-03-30,5382.620234008503,5454.444836817093,5382.620234008503,5403.7451171875,83115500
2021-03-31,5399.519677380833,5403.744653654214,5192.495839985167,5251.6455078125,223390500
2021-04-01,5251.645750188253,5298.120491340362,5200.946032567771,5260.095703125,112286000
2021-04-05,5281.220350102813,5315.020160343471,5200.94580078125,5200.94580078125,73311500
2021-04-06,5184.0456513267945,5213.620483893451,5137.5709144363345,5209.3955078125,80215000
2021-04-07,5200.946148437501,5302.3455859375,5184.0462421875,5281.220703125,107908000
2021-04-08,5312.410445955583,5325.263051873218,5248.14741636741,5256.7158203125,123697500
2021-04-09,5410.94679624496,5415.230997983871,5265.283937121975,5312.41015625,116961000
2021-04-12,5393.809086861733,5393.809086861733,5192.451638821621,5196.73583984375,110411500
2021-04-13,5183.883516438802,5192.451918945312,5123.904698893229,5141.04150390625,119211500
2021-04-14,5231.0089292352295,5402.376953125,5192.451123860032,5402.376953125,135519500
2021-04-15,5402.378528765053,5406.6627306118135,5295.273482596039,5380.95751953125,102686500
2021-04-16,5458.072183920568,5458.072183920568,5325.261950245892,5376.67236328125,79293500
2021-04-19,5376.673362038352,5380.957563920454,5338.115545099432,5372.38916015625,47095000
2021-04-20,5312.40951721632,5355.251529451934,5299.556913545634,5342.39892578125,72721000
2021-04-21,5312.409329379562,5333.830334739963,5282.419921875,5282.419921875,68397000
2021-04-22,5312.409603152655,5376.6726225456305,5295.272797981194,5325.26220703125,63758000
2021-04-23,5380.957520295384,5479.494162784869,5333.831299974325,5475.2099609375,108498500
2021-04-26,5479.493642632508,5483.77784407319,5380.957009496818,5385.2412109375,108742000
2021-04-27,5458.073087431694,5513.767710772833,5445.220482045277,5488.0625,132650000
2021-04-28,5483.777195411392,5488.061396345308,5410.945779534835,5415.22998046875,87660000
2021-04-29,5535.187713289782,5535.187713289782,5449.503692960218,5492.345703125,57355000
2021-04-30,5526.62031615925,5526.62031615925,5466.641491022639,5488.0625,65829500
2021-05-03,5552.325594190141,5552.325594190141,5436.65214431118,5475.2099609375,42065500
2021-05-04,5440.935817718506,5509.483040618897,5432.367414855958,5483.77783203125,50123500
2021-05-05,5500.914529122081,5509.482931815418,5483.7777237354085,5505.19873046875,51685000
2021-05-06,5483.7777237354085,5526.6197372020915,5483.7777237354085,5505.19873046875,38115500
2021-05-07,5535.188249206543,5535.188249206543,5470.925227737427,5483.77783203125,48864000
2021-05-10,5483.777745327103,5500.91455078125,5479.4935439635665,5500.91455078125,68180500
2021-05-11,5483.777488425926,5552.32470703125,5402.377666332104,5552.32470703125,70680000
2021-05-17,5569.4619140625,5569.4619140625,5462.3568772536055,5569.4619140625,129058500
2021-05-18,5483.778364632238,5530.904584953296,5453.788951700655,5475.2099609375,73563000
2021-05-19,5466.640284857664,5483.777088258471,5428.082477205846,5436.65087890625,64912500
2021-05-20,5475.209027233542,5513.766837284483,5440.935418299373,5466.640625,64950000
2021-05-21,5526.619527564859,5526.619527564859,5363.819882566824,5449.50390625,92620000
2021-05-24,5445.219856256175,5466.640862771739,5389.525239315712,5419.5146484375,59210000
2021-05-25,5398.094481461448,5518.052136605035,5398.094481461448,5445.220703125,87470000
2021-05-27,5518.052024147727,5552.325639204545,5372.38916015625,5372.38916015625,537971500
2021-05-28,5423.798784996056,5458.07239501183,5423.798784996056,5432.3671875,102108500
2021-05-31,5449.504816176471,5475.210027573529,5419.5154028799025,5462.357421875,101442000
2021-06-02,5569.461576457367,5582.314180095345,5500.914357054815,5539.47216796875,141732500
2021-06-03,5565.177764337714,5655.14599609375,5509.483144679214,5655.14599609375,133810500
2021-06-04,5672.282398722455,5672.282398722455,5569.461569742592,5638.0087890625,62108500
2021-06-07,5620.872200421133,5629.440603165677,5509.482964742056,5595.1669921875,62576000
2021-06-08,5633.725248013462,5633.725248013462,5509.4833984375,5509.4833984375,64348000
2021-06-09,5449.504145530244,5599.451193559772,5449.504145530244,5595.1669921875,77198000
2021-06-10,5616.588096042414,5672.28271484375,5560.893477241078,5672.28271484375,73262500
2021-06-11,5629.44086740485,5638.009270551584,5535.188432790766,5543.7568359375,72780500
2021-06-14,5586.59812548752,5586.59812548752,5483.777301092044,5492.345703125,61478500
2021-06-15,5522.3358280706625,5543.7568359375,5488.062215483723,5543.7568359375,87799000
2021-06-16,5500.91372142962,5513.766323582493,5449.5033128181285,5470.92431640625,48984000
2021-06-17,5475.209243557464,5475.209243557464,5376.672613978574,5423.798828125,68448500
2021-06-18,5398.093641921936,5436.651453649951,5380.956836709486,5419.5146484375,118043000
2021-06-21,5398.0934765625,5398.0934765625,5320.97785546875,5355.25146484375,60823500
2021-06-22,5355.251564964511,5475.209200019716,5346.6831624605675,5432.3671875,65824000
2021-06-23,5393.8098556004215,5432.367670294943,5338.115234375,5338.115234375,52451000
2021-06-24,5406.661557404891,5406.661557404891,5312.409137228261,5320.9775390625,56010000
2021-06-25,5338.114919634743,5363.820127915489,5303.84130859375,5303.84130859375,68939500
2021-06-28,5226.7257818951275,5269.567796500825,5188.16796875,5188.16796875,84420500
2021-06-29,5183.883810871588,5218.157422844292,5175.315407878412,5179.599609375,53704000
2021-06-30,5141.041882780083,5201.020704745851,5141.041882780083,5162.462890625,65795000
2021-07-01,5192.452301607884,5205.304906314834,5141.041882780083,5162.462890625,58153000
2021-07-02,5201.019892257941,5260.998704853996,5175.314686859631,5226.72509765625,67392500
2021-07-05,5226.725542783347,5252.430750370806,5201.020335195888,5235.2939453125,39710500
2021-07-06,5235.294184816267,5235.294184816267,5188.16796875,5188.16796875,34279500
2021-07-07,5295.272463352741,5295.272463352741,5166.74643268884,5196.73583984375,35595000
2021-07-08,5141.041439370324,5175.315048966126,5123.904634572423,5153.89404296875,47297000
2021-07-09,5149.609820293033,5158.17822265625,5132.473015566601,5158.17822265625,40707500
2021-07-12,5201.020560834937,5295.272992744631,5158.1785463305305,5286.70458984375,65981500
2021-07-13,5286.704646789703,5290.98884828629,5153.894400395471,5179.599609375,65946500
2021-07-14,5158.178352266799,5166.746754845315,5123.904741952734,5132.47314453125,59321000
2021-07-15,5141.041975419052,5239.57861328125,5136.757773772869,5239.57861328125,49724000
2021-07-16,5286.704360487418,5286.704360487418,5188.167731402158,5235.2939453125,47998500
2021-07-19,5235.293909535023,5235.293909535023,5145.32568359375,5145.32568359375,47119000
2021-07-21,5183.883473020227,5243.862290063436,5149.60986328125,5149.60986328125,55009500
2021-07-22,5239.5774685373935,5273.85107421875,5183.882859305189,5273.85107421875,60792000
2021-07-23,5295.272594436102,5303.840996692471,5162.462359462381,5171.03076171875,79938000
2021-07-26,5175.315092240841,5192.451897182036,5145.32568359375,5145.32568359375,48171500
2021-07-27,5145.32568359375,5192.451897182036,5141.0414823584515,5145.32568359375,53107500
2021-07-28,5145.326282105717,5149.61048383936,5115.336869970213,5123.9052734375,74133000
2021-07-29,5188.168034231426,5213.873243319278,5123.905011511797,5175.3154296875,84605000
2021-07-30,5175.3147508375205,5226.725162269681,5106.767535594639,5115.3359375,105685000
2021-08-02,5192.451597892198,5196.735798880558,5059.641367253041,5106.767578125,119981500
2021-08-03,5162.4623757246745,5295.272611116761,5128.188766591233,5265.283203125,110071500
2021-08-04,5265.283801109962,5269.568002738205,5192.452373429841,5243.86279296875,41112000
2021-08-05,5286.704035683284,5406.661663721478,5260.998829675099,5398.09326171875,93768000
2021-08-06,5449.504794034091,5449.504794034091,5256.715709339488,5278.13671875,67285000
2021-08-09,5256.715533644153,5312.41015625,5231.010323210685,5312.41015625,52858500
2021-08-10,5355.251251705109,5398.09326171875,5239.5778246682785,5398.09326171875,60446000
2021-08-12,5243.862025669643,5415.230065724207,5243.862025669643,5398.09326171875,118325500
2021-08-13,5440.935290927262,5513.76670820739,5419.514285844872,5492.345703125,86929000
2021-08-16,5500.91455078125,5500.91455078125,5402.377919419904,5500.91455078125,69282000
2021-08-18,5586.598771898674,5792.240444483902,5535.188353752367,5655.14599609375,186354500
2021-08-19,5655.14599609375,5655.14599609375,5595.167174923059,5655.14599609375,100926000
2021-08-20,5655.14599609375,5655.14599609375,5578.03036887429,5655.14599609375,120163500
2021-08-23,5582.313648090739,5646.57666015625,5582.313648090739,5646.57666015625,68253000
2021-08-24,5629.440787020597,5655.14599609375,5569.461965849906,5655.14599609375,59561500
2021-08-25,5655.14599609375,5659.430197605942,5642.293391557174,5655.14599609375,80751500
2021-08-26,5620.87255859375,5638.009365174828,5543.756928978896,5620.87255859375,74337000
2021-08-27,5560.893467681932,5595.167079193068,5560.893467681932,5578.0302734375,71572500
2021-08-30,5595.166841203351,5638.008853769992,5586.598438690023,5625.15625,74564500
2021-08-31,5586.598503101145,5629.440516161737,5582.314301795086,5612.3037109375,115373500
2021-09-01,5612.303646230008,5655.145658796649,5599.451042460015,5625.15625,67362500
2021-09-02,5590.882260383816,5633.724270041929,5530.903446862457,5603.73486328125,53257000
